.draw,partner_after,nonpartner_after,nonpartner_minus_partner
230,0.0647280196415219,-0.4782519173401566,-0.5429799369816785
231,0.5496614037458749,-0.5395654729880566,-1.0892268767339315
232,0.6579730310552635,-0.5410831099248662,-1.1990561409801297
233,-0.38427118966065466,-0.7649339422581231,-0.3806627525974684
234,0.09481379308142923,-0.495066249173765,-0.5898800422551942
235,0.4115228602025297,-0.5747333307574853,-0.986256190960015
236,-0.036168294823138714,-0.6352014509776971,-0.5990331561545583
237,0.10267322891059255,-0.7759108708190372,-0.8785840997296297
238,0.5096190329645159,-0.7228513238298643,-1.2324703567943802
239,0.04796523255990138,-0.6302297714950571,-0.6781950040549585
240,0.21153472235814558,-0.36211509183735024,-0.5736498141954958
241,0.3728409678129973,-0.6831113719818127,-1.05595233979481
242,0.309116276727179,-0.504928501528493,-0.814044778255672
243,0.47567174230029924,-0.5794027728141569,-1.055074515114456
244,0.4305812033604701,-0.4630479645758685,-0.8936291679363386
245,0.10597221726022628,-0.47652891483418813,-0.5825011320944145
246,0.20292400471802616,-0.39577627933916215,-0.5987002840571883
247,0.21790448925987227,-0.5760089215049654,-0.7939134107648377
248,0.10347321765014254,-0.4962245457046434,-0.599697763354786
249,0.6224332208902271,-0.4944781064422497,-1.1169113273324769
250,0.19485023143786168,-0.49867473968299175,-0.6935249711208534
251,0.5168389279521018,-0.5226577572081627,-1.0394966851602645
252,0.0011134396935302548,-0.5159808197541461,-0.5170942594476764
253,0.7513588820279403,-0.3237902934291882,-1.0751491754571285
254,-0.05048171824867044,-0.3785182628671525,-0.3280365446184821
255,0.03411882228675615,-0.4060720995403113,-0.4401909218270675
256,0.6889854065727881,-0.6034573112065017,-1.2924427177792897
257,0.020929777289252327,-0.47230506184029103,-0.49323483912954336
258,0.35790219672090495,-0.547001630280422,-0.904903827001327
259,0.2572407920046844,-0.4524663505471925,-0.7097071425518768
260,0.760417722411746,-0.7726559092404264,-1.5330736316521723
261,0.40397416609460035,-0.5139633947690821,-0.9179375608636825
262,-0.47982390631913063,-0.566150999169992,-0.08632709285086138
263,0.29008712334608455,-0.5596974522870097,-0.8497845756330943
264,0.7246972163125214,-0.525509154122831,-1.2502063704353523
265,0.6446362578699817,-0.7036729914937727,-1.3483092493637545
266,0.20159281920986286,-0.5661757143291163,-0.7677685335389791
267,0.26229572522404726,-0.4991469685345541,-0.7614426937586014
268,0.8476635300078388,-0.4546294415133187,-1.3022929715211575
269,0.8333486068583357,-0.58780379878322,-1.4211524056415556
270,0.844387661133007,-0.744581012253916,-1.588968673386923
271,0.30871512847449306,-0.507879660595229,-0.816594789069722
272,0.6818363387861467,-0.5318683368614869,-1.2137046756476337
273,0.5389472127317924,-0.4734220627914559,-1.0123692755232483
274,0.6381690106993138,-0.5114101415675114,-1.149579152266825
275,-0.11423671972621872,-0.6085463674983369,-0.49430964777211817
276,0.12097089752046081,-0.7172331690584313,-0.8382040665788921
277,0.6258138374828497,-0.6677412663960376,-1.2935551038788873
278,-0.39956499546210356,-0.4307995968685508,-0.031234601406447238
279,0.7731278386156845,-0.6741714856517002,-1.4472993242673846
